"","Crash_Score","year","Month","Rd_Feature","Rd_Character","Rd_Class","Rd_Configuration","Rd_Surface","Rd_Conditions","Traffic_Control","Work_Area","good_weather"
"14185",3.76,2018,12,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14186",1.85,2018,12,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14187",2.37,2018,12,"NONE","STRAIGHT","OTHER","OTHER","COARSE ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14188",2.88,2018,12,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14189",3.25,2018,12,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14190",10.27,2018,12,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","COARSE ASPHALT","DRY","STOP","NO",-0.701284433391025
"14191",12.76,2018,12,"DRIVEWAY","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","WET","OTHER","NO",3.13820122145792
"14192",1.77,2018,12,"OTHER","STRAIGHT","US HWY","OTHER","SMOOTH ASPHALT","WET","STOP","NO",3.13820122145792
"14193",4.73,2018,12,"NONE","OTHER","STATE HWY","TWO-WAY","COARSE ASPHALT","WET","OTHER","NO",3.13820122145792
"14194",9.76,2018,12,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","WET","OTHER","NO",3.13820122145792
"14195",6.21,2018,12,"DRIVEWAY","STRAIGHT","OTHER","TWO-WAY","COARSE ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14196",9.39,2018,12,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",0.363498370405888
"14197",3.23,2018,12,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","WET","OTHER","NO",3.13820122145792
"14198",4.97,2019,1,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","WET","STOP","NO",3.13820122145792
"14199",4.01,2019,1,"DRIVEWAY","STRAIGHT","OTHER","OTHER","COARSE ASPHALT","WET","OTHER","NO",3.13820122145792
"14200",2.41,2019,1,"OTHER","OTHER","US HWY","OTHER","SMOOTH ASPHALT","DRY","STOP","NO",0.363498370405888
"14201",3.45,2019,1,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","WET","OTHER","NO",3.13820122145792
"14202",3.2,2019,1,"INTERSECTION","OTHER","STATE HWY","TWO-WAY","COARSE ASPHALT","WET","STOP","NO",3.13820122145792
"14203",1.33,2019,1,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","WET","STOP","NO",3.13820122145792
"14204",10.23,2019,1,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14205",4.51,2019,1,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14206",4.91,2019,1,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","WET","OTHER","NO",3.13820122145792
"14207",4.5,2019,1,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14208",8.57,2019,1,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14209",8.31,2019,1,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14210",7.88,2019,1,"NONE","STRAIGHT","OTHER","TWO-WAY","COARSE ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14211",2.16,2019,1,"NONE","OTHER","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14212",27.45,2019,1,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14213",3.3,2019,1,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14214",7.23,2019,1,"OTHER","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","WET","OTHER","NO",3.13820122145792
"14215",5.06,2019,1,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14216",6.21,2019,1,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","YES",-0.701284433391025
"14217",8.13,2019,1,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14218",3.48,2019,1,"NONE","OTHER","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14219",5.6,2019,1,"NONE","STRAIGHT","OTHER","TWO-WAY","CONCRETE","DRY","OTHER","NO",-0.701284433391025
"14220",3.05,2019,1,"DRIVEWAY","OTHER","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14221",2.02,2019,1,"NONE","STRAIGHT","US HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14222",6.12,2019,1,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14223",6.02,2019,1,"NONE","OTHER","OTHER","OTHER","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14224",6.8,2019,1,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",0.363498370405888
"14225",2.77,2019,1,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14226",5.51,2019,1,"NONE","OTHER","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14227",1.69,2019,1,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14228",0.22,2019,1,"OTHER","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14229",5.26,2019,1,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14230",6.64,2019,1,"NONE","STRAIGHT","OTHER","OTHER","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14231",11.99,2019,1,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14232",4.2,2019,1,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","COARSE ASPHALT","DRY","STOP","NO",-0.701284433391025
"14233",1.96,2019,1,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14234",0.2,2019,1,"NONE","STRAIGHT","OTHER","OTHER","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14235",3.17,2019,1,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14236",13.31,2019,1,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14237",0.98,2019,1,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14238",4.85,2019,1,"DRIVEWAY","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","WET","OTHER","NO",3.13820122145792
"14239",5.75,2019,1,"OTHER","OTHER","US HWY","OTHER","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14240",5.37,2019,1,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14241",9.57,2019,1,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14242",3.15,2019,1,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","COARSE ASPHALT","DRY","STOP","NO",-0.701284433391025
"14243",3.34,2019,1,"NONE","STRAIGHT","US HWY","TWO-WAY","OTHER","DRY","OTHER","NO",-0.701284433391025
"14244",6.79,2019,1,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14245",5.36,2019,1,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","WET","OTHER","NO",3.13820122145792
"14246",6.23,2019,1,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","WET","STOP","NO",3.13820122145792
"14247",4.07,2019,1,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14248",2.4,2019,1,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14249",7.17,2019,1,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14250",3.99,2019,1,"NONE","STRAIGHT","US HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14251",17.55,2019,1,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14252",15.37,2019,2,"INTERSECTION","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14253",4.36,2014,12,"NONE","STRAIGHT","OTHER","OTHER","SMOOTH ASPHALT","WET","OTHER","NO",3.13820122145792
"14254",13.09,2014,12,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","WET","OTHER","NO",3.13820122145792
"14255",5.52,2014,12,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","WET","STOP","NO",3.13820122145792
"14256",10.88,2014,12,"NONE","OTHER","OTHER","TWO-WAY","COARSE ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14257",4.89,2014,12,"DRIVEWAY","STRAIGHT","OTHER","OTHER","CONCRETE","WET","OTHER","NO",3.13820122145792
"14258",6.98,2014,12,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","WET","OTHER","NO",3.13820122145792
"14259",6.86,2014,12,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","WET","OTHER","NO",2.07341841766101
"14260",2.1,2014,12,"NONE","STRAIGHT","US HWY","TWO-WAY","CONCRETE","WET","OTHER","NO",3.13820122145792
"14261",10.29,2014,12,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14262",3.62,2014,12,"INTERSECTION","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","WET","OTHER","NO",3.13820122145792
"14263",4.76,2015,1,"OTHER","OTHER","US HWY","OTHER","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14264",6.17,2015,1,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","WET","STOP","NO",2.07341841766101
"14265",2.95,2015,1,"NONE","STRAIGHT","OTHER","OTHER","SMOOTH ASPHALT","WET","OTHER","NO",3.13820122145792
"14266",4.52,2015,1,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","WET","STOP","NO",3.13820122145792
"14267",2.59,2014,12,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14268",4.17,2015,1,"NONE","STRAIGHT","OTHER","OTHER","SMOOTH ASPHALT","DRY","OTHER","NO",0.363498370405888
"14269",4.14,2015,1,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",0.363498370405888
"14270",5.43,2015,1,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14271",12.37,2015,1,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14272",4.89,2015,1,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14273",3.39,2015,1,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14274",4.86,2015,1,"OTHER","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14275",20.04,2015,1,"NONE","STRAIGHT","US HWY","TWO-WAY","CONCRETE","DRY","OTHER","NO",-0.701284433391025
"14276",4.9,2015,1,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14277",2.72,2015,1,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14278",7.96,2015,1,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","COARSE ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14279",5.53,2015,1,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14280",4.98,2015,1,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14281",5.55,2015,1,"NONE","STRAIGHT","US HWY","TWO-WAY","SMOOTH ASPHALT","WET","OTHER","NO",3.13820122145792
"14282",3.74,2015,1,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","WET","OTHER","NO",3.13820122145792
"14283",15.75,2015,1,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","WET","OTHER","NO",3.13820122145792
"14284",0.74,2015,1,"INTERSECTION","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","OTHER","STOP","NO",1.72928008665974
"14285",3.75,2015,1,"DRIVEWAY","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","WET","OTHER","NO",3.13820122145792
"14286",5.07,2015,1,"NONE","OTHER","OTHER","TWO-WAY","SMOOTH ASPHALT","WET","OTHER","NO",3.13820122145792
"14287",6.69,2015,1,"OTHER","STRAIGHT","STATE HWY","OTHER","SMOOTH ASPHALT","DRY","STOP","NO",0.363498370405888
"14288",4.1,2015,1,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","WET","STOP","NO",3.13820122145792
"14289",7.28,2015,1,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14290",6.29,2015,1,"DRIVEWAY","STRAIGHT","OTHER","TWO-WAY","CONCRETE","DRY","OTHER","NO",-0.701284433391025
"14291",2.46,2015,1,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14292",3.1,2015,1,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14293",5.96,2015,1,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14294",4.52,2015,1,"NONE","OTHER","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14295",1.81,2015,1,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",0.363498370405888
"14296",3.32,2015,1,"DRIVEWAY","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14297",2.88,2015,1,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14298",3.3,2015,1,"NONE","STRAIGHT","US HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14299",4.87,2015,1,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","COARSE ASPHALT","DRY","STOP","NO",-0.701284433391025
"14300",11.44,2015,1,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","WET","STOP","NO",3.13820122145792
"14301",7.33,2015,1,"NONE","STRAIGHT","US HWY","TWO-WAY","OTHER","WET","OTHER","NO",3.13820122145792
"14302",5.84,2015,1,"INTERSECTION","STRAIGHT","US HWY","OTHER","COARSE ASPHALT","DRY","STOP","NO",0.363498370405888
"14303",3.23,2015,1,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","WET","OTHER","NO",3.13820122145792
"14304",8.34,2015,1,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","WET","STOP","NO",3.13820122145792
"14305",3.46,2015,1,"DRIVEWAY","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","WET","OTHER","NO",3.13820122145792
"14306",2.83,2015,1,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","WET","OTHER","NO",3.13820122145792
"14307",5.08,2015,1,"NONE","STRAIGHT","OTHER","TWO-WAY","COARSE ASPHALT","WET","OTHER","NO",3.13820122145792
"14308",5.1,2015,1,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",0.363498370405888
"14309",5.75,2015,1,"INTERSECTION","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","WET","STOP","NO",3.13820122145792
"14310",5.79,2015,1,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14311",5.4,2015,1,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","WET","OTHER","NO",3.13820122145792
"14312",20.37,2015,1,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","WET","STOP","NO",3.13820122145792
"14313",25.87,2015,1,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",0.363498370405888
"14314",6.83,2015,1,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14315",11.49,2015,1,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14316",5.14,2015,1,"INTERSECTION","OTHER","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",0.363498370405888
"14317",4.2,2015,1,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14318",6.13,2014,2,"DRIVEWAY","STRAIGHT","OTHER","OTHER","COARSE ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14319",5.28,2014,3,"NONE","STRAIGHT","US HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14320",3.17,2014,3,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14321",5.92,2014,3,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14322",9.37,2014,3,"NONE","STRAIGHT","US HWY","TWO-WAY","SMOOTH ASPHALT","ICE-SNOW-SLUSH","OTHER","NO",0.664497282862829
"14323",9.89,2014,3,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","ICE-SNOW-SLUSH","OTHER","NO",0.664497282862829
"14324",14.79,2014,2,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14325",4.04,2014,3,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14326",4.63,2014,3,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",0.363498370405888
"14327",3.14,2014,3,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",0.363498370405888
"14328",8.02,2014,3,"INTERSECTION","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14329",7.13,2014,3,"NONE","OTHER","STATE HWY","TWO-WAY","SMOOTH ASPHALT","ICE-SNOW-SLUSH","OTHER","NO",0.664497282862829
"14330",5.05,2014,3,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14331",7.4,2014,3,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14332",5.57,2014,3,"OTHER","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","ICE-SNOW-SLUSH","OTHER","NO",1.72928008665974
"14333",12.93,2014,3,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14334",5.11,2014,3,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14335",8.69,2014,3,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14336",5.22,2014,3,"DRIVEWAY","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",0.363498370405888
"14337",5.94,2014,3,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","WET","STOP","NO",3.13820122145792
"14338",4.52,2014,3,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14339",10.72,2014,3,"NONE","STRAIGHT","US HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14340",8.21,2014,3,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14341",2.23,2014,3,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14342",4.25,2014,3,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14343",2.84,2014,3,"NONE","STRAIGHT","US HWY","TWO-WAY","SMOOTH ASPHALT","WET","OTHER","NO",3.13820122145792
"14344",11.86,2014,3,"NONE","STRAIGHT","US HWY","OTHER","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14345",4.28,2014,3,"INTERSECTION","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14346",3.14,2014,3,"NONE","STRAIGHT","US HWY","OTHER","SMOOTH ASPHALT","DRY","STOP","NO",0.363498370405888
"14347",5.25,2014,3,"DRIVEWAY","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14348",5.07,2014,3,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","WET","STOP","NO",3.13820122145792
"14349",8.83,2014,3,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","WET","OTHER","NO",3.13820122145792
"14350",8.13,2014,3,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14351",6.56,2014,3,"OTHER","STRAIGHT","STATE HWY","TWO-WAY","COARSE ASPHALT","ICE-SNOW-SLUSH","OTHER","NO",1.72928008665974
"14352",3.57,2014,3,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14353",7.77,2014,3,"DRIVEWAY","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14354",4.45,2014,3,"OTHER","STRAIGHT","US HWY","OTHER","SMOOTH ASPHALT","WET","STOP","NO",3.13820122145792
"14355",4.68,2014,3,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14356",5.06,2014,3,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","WET","OTHER","NO",3.13820122145792
"14357",3.46,2014,3,"DRIVEWAY","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14358",4.7,2014,3,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14359",4.47,2014,3,"NONE","STRAIGHT","US HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14360",8.01,2014,3,"INTERSECTION","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14361",5.92,2014,3,"INTERSECTION","OTHER","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",0.363498370405888
"14362",7.35,2014,3,"OTHER","STRAIGHT","STATE HWY","TWO-WAY","COARSE ASPHALT","WET","OTHER","NO",3.13820122145792
"14363",4.47,2014,3,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","WET","STOP","NO",3.13820122145792
"14364",8.99,2014,3,"DRIVEWAY","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","OTHER","OTHER","NO",1.72928008665974
"14365",3.73,2014,3,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14366",5.92,2014,4,"OTHER","OTHER","US HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14367",13.66,2014,4,"INTERSECTION","STRAIGHT","US HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14368",11.62,2014,4,"NONE","STRAIGHT","OTHER","TWO-WAY","OTHER","DRY","OTHER","NO",-0.701284433391025
"14369",20.58,2014,4,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14370",4.04,2014,4,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"14371",2.02,2014,4,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"14372",3.26,2014,4,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
